423	753
217	42
898	712
728	510
835	77
152	85
652	994
179	839
279	273
920	340
559	785
557	773
600	757
363	470
904	263
153	146
840	307
610	65
243	781
35	741
95	304
721	712
493	353
12	331
258	53
57	129
132	440
276	930
924	692
602	615
42	202
741	584
489	197
497	688
708	21
906	485
667	77
825	502
1015	744
161	5
723	254
1005	421
213	243
729	228
91	1018
108	451
337	994
32	942
12	737
262	664
109	865
1023	308
161	30
793	765
566	592
745	439
641	911
963	58
798	271
448	812
580	85
634	968
683	592
201	434
222	690
246	181
482	588
79	989
927	136
615	701
462	543
1010	353
256	910
632	407
407	270
564	610
775	215
94	71
673	88
41	142
859	930
1013	866
70	390
924	708
814	822
298	258
115	18
100	486
774	903
239	595
265	209
776	851
847	593
504	357
399	948
752	384
951	715
793	1006
154	235
471	792
716	79
162	124
908	55
479	705
685	677
465	563
977	826
190	771
240	289
1001	689
951	396
203	472
47	127
498	691
652	621
584	464
286	72
27	557
335	943
881	113
128	351
215	498
979	414
500	964
753	411
916	406
744	29
939	129
147	947
371	638
283	551
217	196
313	855
534	100
833	441
565	21
232	240
572	661
728	488
462	798
280	868
762	941
872	221
764	857
562	19
769	265
57	779
15	31
485	970
113	104
5	504
566	814
664	220
714	685
200	106
731	493
293	128
538	666
669	719
678	38
835	281
221	431
232	58
649	197
31	316
621	793
669	824
734	16
998	864
195	635
488	626
707	498
691	278
352	990
395	457
345	2
697	528
50	866
205	697
577	247
627	630
501	467
475	183
675	213
931	647
121	383
708	897
922	515
350	202
624	332
493	947
625	784
238	127
544	875
780	904
261	682
1003	500
662	62
124	327
8	718
141	590
9	547
614	487
791	146
424	419
178	699
461	1006
306	27
62	789
568	524
340	286
1008	915
520	136
662	159
372	87
431	225
389	648
898	874
65	925
600	49
284	791
900	949
840	590
748	987
825	575
618	266
970	785
953	541
240	134
619	848
267	653
494	80
543	727
747	923
206	9
161	381
372	786
587	326
773	685
252	263
375	958
729	641
109	141
894	644
136	84
330	536
728	772
92	435
296	59
10	373
811	136
283	607
592	271
685	181
400	16
486	829
27	102
335	395
474	557
959	307
715	619
226	28
654	435
748	681
729	469
959	532
588	8
745	599
638	720
465	741
741	608
903	849
777	947
576	664
773	640
839	317
444	814
616	410
315	1000
568	231
378	522
563	328
254	662
14	969
959	129
474	822
241	902
908	421
466	327
136	250
332	524
375	907
752	465
291	276
552	852
917	867
869	790
719	576
646	795
829	627
383	979
93	955
89	796
347	605
549	145
366	689
216	353
118	433
78	526
103	722
976	313
343	1008
975	364
903	387
587	1011
40	340
261	904
54	523
935	199
453	248
901	577
867	847
183	954
478	351
404	511
615	541
31	491
476	445
417	790
722	474
887	912
824	493
118	121
137	620
809	281
395	294
87	181
396	336
234	5
591	868
847	577
553	712
186	141
909	596
75	882
886	51
733	832
117	835
664	772
871	406
736	56
98	623
751	914
823	462
91	609
91	448
646	119
750	858
191	189
133	759
575	895
392	360
715	27
607	442
588	787
777	753
608	97
682	275
312	289
251	482
935	88
466	699
230	682
516	522
404	13
65	951
211	696
617	462
489	325
277	266
420	676
14	367
247	281
750	706
75	550
641	717
604	480
619	592
551	820
822	600
64	102
772	870
854	469
1007	493
627	789
629	913
137	982
392	21
477	697
741	504
