769	147
792	876
566	899
704	962
916	549
922	300
258	778
810	472
528	104
721	1022
729	478
274	850
449	381
288	513
746	265
758	213
300	520
924	245
154	232
326	52
4	162
245	812
186	906
832	593
161	989
361	210
881	335
395	555
224	166
578	924
351	188
357	707
78	838
735	316
825	250
538	614
1001	330
206	556
836	522
349	520
134	816
603	669
223	371
193	613
762	1013
348	312
474	554
613	548
933	646
419	300
591	948
925	897
1011	309
59	530
765	548
324	629
360	957
955	607
721	254
773	128
460	732
89	304
952	820
836	325
433	124
230	155
761	706
237	92
130	656
242	626
929	696
25	355
594	51
650	743
891	529
897	212
902	612
380	699
984	757
676	727
461	523
804	734
568	373
332	710
342	347
42	395
303	487
200	215
560	413
613	806
316	740
837	52
879	192
612	867
124	958
938	875
382	980
12	732
49	291
879	955
606	192
789	629
796	592
529	336
683	371
461	688
556	211
169	100
413	732
105	837
214	54
751	96
613	811
60	248
289	966
549	264
283	508
632	675
496	870
176	138
267	675
345	457
428	590
388	176
640	679
86	6
959	836
473	450
898	243
472	477
516	414
549	143
267	340
75	386
845	570
513	816
54	468
468	612
12	69
907	135
676	753
859	51
775	96
861	542
348	93
382	953
703	641
909	910
1016	459
104	626
12	480
987	651
887	694
321	802
648	825
726	963
671	938
829	75
17	165
973	107
666	688
304	249
419	536
669	958
878	16
260	77
952	541
56	170
61	502
310	437
677	3
186	964
970	737
733	50
424	797
684	917
676	201
576	743
822	176
236	957
556	132
831	850
332	687
398	1000
674	996
917	16
573	336
993	987
574	38
186	889
105	732
400	728
1020	69
822	855
702	2
74	903
677	687
551	263
481	881
428	957
404	513
791	740
295	342
259	491
311	339
471	66
819	204
988	832
389	581
273	414
465	870
49	646
571	39
612	645
857	387
184	895
578	470
222	77
44	580
320	728
831	26
573	196
202	333
427	862
889	187
1002	604
74	751
251	699
213	56
729	984
421	632
479	322
666	922
572	430
811	661
997	440
662	975
479	876
907	545
473	227
575	581
207	161
547	471
638	684
318	54
991	846
33	386
559	190
1021	303
236	959
815	578
1014	880
51	687
1009	791
1003	664
904	66
291	847
308	553
679	147
912	984
306	869
858	191
388	345
93	252
552	754
569	547
295	437
348	833
449	965
1023	775
754	545
255	887
239	617
809	30
227	263
377	855
873	567
368	328
100	585
449	196
963	952
136	690
769	872
757	601
742	126
85	900
221	351
893	240
422	743
9	157
98	67
803	449
96	718
1021	803
616	191
17	410
298	191
739	634
306	667
460	456
899	541
579	589
967	645
507	838
760	361
922	608
319	1006
827	702
563	598
205	620
759	576
127	381
389	188
272	295
860	133
583	52
47	268
912	600
1006	595
